year,state,max_avg_temperature,min_avg_temperature,mean_temperature,max_temperature,min_temperature,num_frost_days,num_trop_nights,max_1day_precipitation,max_5day_cumulative_precipitation,precipitation
2016-05,USA.2593225,23.29,19.01,20.87,24.61,17.64,0,17.16,17.48,52.75,166.57
2016-05,USA.2593226,17.65,4.6,10.74,23.95,-0.92,4.72,0,13.02,31.6,64.96
2016-05,USA.2593227,22.91,12.54,17.31,30.07,4.63,0,1.35,23.69,51.02,106.86
2016-05,USA.2593228,22.15,12.2,16.71,29.92,4.1,0,1.15,20.82,50.18,109.01
2016-05,USA.2593229,22.35,10.93,16.26,30.32,2.61,0.03,0.01,21.15,50.93,112
2016-05,USA.2593230,23.55,11.61,17,30.2,3.96,0,0.39,27.12,56.36,119.51
2016-05,USA.2593231,23.03,13.63,17.81,30.21,4.82,0,1.03,25.4,58.75,140.65
2016-05,USA.2593232,28.04,19.33,23.39,32.05,12.63,0,15.1,31.08,54.65,101
2016-05,USA.2593233,17.38,6.65,11.66,26.66,-0.08,1.17,0,14.21,32.61,76.61
2016-05,USA.2593234,20.43,13.14,16.34,29.58,5.92,0,2.99,27.94,58.11,167.33
2016-05,USA.2593235,18.8,9.98,14.04,29.45,4.09,0,0.11,18.01,24.75,77.7
2016-05,USA.2593236,19.16,8.27,13.35,28.23,0.77,0.92,0.73,16.81,34.46,67.89
2016-05,USA.2593237,21.06,9.06,14.57,30.76,-1.04,1.09,0,17.33,34.09,73.89
2016-05,USA.2593238,27.82,17.43,22.28,33.44,9.56,0,9.15,28.93,54.59,78.06
2016-05,USA.2593239,23.52,13.01,17.77,30.46,5.52,0,0.72,29.3,54.33,128.59
2016-05,USA.2593240,17.72,4.63,10.65,26.22,-2.35,4.28,0,22.92,44.93,84.34
2016-05,USA.2593241,21.11,8.67,14.47,28.21,0.61,0.7,0,27.02,60.49,119.99
2016-05,USA.2593242,20.85,7.74,14,28.2,2.53,0.56,0.35,8.1,18.7,35.24
2016-05,USA.2593243,18.75,7.95,13.01,30.31,1.6,0.76,0,14.95,23.27,70.76
2016-05,USA.2593244,20.68,12.18,16.04,31.45,5.4,0,2.65,23.55,53.82,119.46
2016-05,USA.2593245,24.37,9.19,16.56,29.21,1.48,0.76,0.13,10.32,20.15,30.85
2016-05,USA.2593246,19.17,8.94,13.83,30.6,1.62,0.14,0.32,14.57,28.37,68.41
2016-05,USA.2593247,24.24,15.07,19.26,29.61,7.11,0,2.6,27.92,61.16,147.56
2016-05,USA.2593248,21.6,8,14.43,30.92,-0.36,0.75,0,22.4,32.61,62.84
2016-05,USA.2593249,21.41,11.4,16.01,30.03,1.9,0,0.71,19.85,38.36,111.57
2016-05,USA.2593250,25.8,14.45,19.51,32.41,6.18,0,3.15,27.31,56.3,104.02
2016-05,USA.2593251,19.81,6.56,12.58,26.79,1.75,0.84,0,10.49,21.05,42.58
2016-05,USA.2593252,20.11,10.46,14.93,30.64,1.91,0.06,0.34,17.66,39.1,108.97
2016-05,USA.2593253,18.6,10.63,14.23,28.17,5.06,0,0.01,13.84,28.24,71.93
2016-05,USA.2593254,26.94,17.14,21.66,31.77,9.87,0,5.8,36.81,61.15,138.19
2016-05,USA.2593255,21.46,8.15,14.39,29.29,0.02,0.59,0,17.58,28.26,65.18
2016-05,USA.2593256,25.16,14.86,19.47,31.61,6.29,0,3.25,20.19,41.33,90.69
2016-05,USA.2593257,28.95,17.36,22.51,34.35,9.08,0,10.29,26.32,64.44,106.54
2016-05,USA.2593258,20.52,7.31,13.67,27.21,1.38,2.3,0,7.2,18.31,38.41
2016-05,USA.2593259,18.88,7.65,13.05,29.59,0.64,0.46,0,15.45,25.3,72.23
2016-05,USA.2593260,21.98,13.07,17.03,29.76,5,0,1.21,27.58,63.99,154.46
2016-05,USA.2593261,20.08,8.31,13.64,26.77,4.18,0.45,0,11.28,22.92,44.2
2016-05,USA.2593262,20.4,11.35,15.41,28.61,2.19,0.08,0.02,27.49,71.13,176.22
2016-05,USA.2593263,20.6,9.02,14.34,29.88,-0.4,1.08,0.03,18.59,45.6,85.24
2016-05,USA.2593264,15.15,2.67,8.5,22.31,-5.58,8.16,0,17.48,34.24,69.57
2016-06,USA,27.22,15.25,20.97,32.81,9.14,0.44,8.73,16.34,33.22,61.82
2016-06,USA.2593214,32.65,22.09,26.93,35.9,17.78,0,26.07,18.03,32.18,76.65
2016-06,USA.2593215,15.46,7.1,10.94,22.27,1.86,2.15,0,14.07,30.63,78.7
2016-06,USA.2593216,35.68,20.4,28.4,41.68,15.18,0,16.22,5.86,17.54,10.92
2016-06,USA.2593217,31.92,22.34,26.89,35.64,17.17,0,24.59,21.09,42.39,74.21
2016-06,USA.2593218,30.91,16.35,23.37,36.84,10.16,0.07,8.57,4.64,7.6,7.73
2016-06,USA.2593219,27.65,11.58,19.5,33.62,6.01,0.69,1.05,7.52,22.85,28.85
2016-06,USA.2593220,25.22,15.2,19.98,29.6,11.1,0,0.59,13.73,26,49.79
2016-06,USA.2593221,26.57,19.34,22.65,31.9,13.24,0,11.22,31.42,49.62,119.17
2016-06,USA.2593222,28.35,19.59,23.58,35.58,12.11,0,13.35,29.7,44.97,128.33
2016-06,USA.2593223,31.71,24.01,27.47,34.37,20.47,0,28.86,36.3,80.48,166.59
2016-06,USA.2593224,32.88,22.08,27.13,37.21,16.91,0,24.65,27.23,43.75,90.27
2016-06,USA.2593225,23.79,19.74,21.48,25.42,18.04,0,16.69,15.72,46.02,149.47
2016-06,USA.2593226,25.72,9.56,17.46,32.46,2.64,0.68,0.42,6.58,14.59,22.77
2016-06,USA.2593227,30.38,19.41,24.6,34.87,12.07,0,13.36,16.86,29.13,60.43
2016-06,USA.2593228,29.1,18.68,23.57,33.5,11.35,0,11,18.67,34.5,72.27
2016-06,USA.2593229,29.58,18.23,23.58,33.81,11.71,0,9.7,22.44,39.11,82.75
2016-06,USA.2593230,32.64,19.83,25.93,37.6,12.8,0,16.25,16.65,40.82,51.33
2016-06,USA.2593231,30.2,19.92,24.67,34.63,12.74,0,15.91,20.15,34.41,76.22
2016-06,USA.2593232,31.61,23.75,27.32,35.33,20.9,0,29.48,32.27,67.54,140.7
2016-06,USA.2593233,21.68,11.21,16.39,29.35,6.26,0,0.06,27,44.4,88.46
2016-06,USA.2593234,26.91,19.08,22.72,32.37,12.16,0,12.07,27.25,44.68,119.92
2016-06,USA.2593235,24.13,14.6,19.26,29.28,10.52,0,0.16,15.65,29.06,48.45
2016-06,USA.2593236,24.23,13.42,18.47,30.77,6.67,0,2.04,20.93,35.35,75.88
2016-06,USA.2593237,25.24,14.66,19.33,31.43,7.87,0,2.49,26.97,49.38,118.34
2016-06,USA.2593238,32.96,22.92,27.5,36.33,19.08,0,27.59,18.78,35.08,84.54
2016-06,USA.2593239,31.62,20.8,25.91,36.5,14.38,0,18.59,14.09,34.21,49.85
2016-06,USA.2593240,25.55,10.08,17.37,31.95,3.3,0.37,0.21,11.29,22.63,42.05
2016-06,USA.2593241,31.17,17.32,23.86,36.42,9.23,0,7.63,17.76,44.86,53.16
2016-06,USA.2593242,30.96,15.28,23.27,36.33,8.12,0.01,4.99,6.48,10.26,11.11
2016-06,USA.2593243,23.61,12.14,17.85,30.92,7.06,0,0.18,22.65,41.24,77.78
2016-06,USA.2593244,26.97,17.58,22.05,32.07,11.85,0,6.51,16.97,29.27,73.23
2016-06,USA.2593245,31.6,16.26,24.07,36.43,10.16,0,6.03,4.77,12.41,17.56
2016-06,USA.2593246,24.07,13.23,18.51,29.94,7.02,0,0.55,25.56,40.37,77.83
2016-06,USA.2593247,29.8,20.04,24.6,34.28,13.56,0,17.69,28.82,51.4,97.68
2016-06,USA.2593248,26.8,14.04,19.75,33.03,7.24,0,1.04,18.2,44.37,65.09
2016-06,USA.2593249,27.85,17.56,22.4,32.79,10.26,0,7.16,36.35,45.47,84.7
2016-06,USA.2593250,32.62,21.45,26.84,36.59,15.09,0,21.5,16.64,35.24,51.09
2016-06,USA.2593251,25,9.77,16.94,33.21,2.93,0.44,0.33,9.8,19.95,27.98
2016-06,USA.2593252,25.84,15.52,20.55,30.92,7.66,0,2.37,23.74,39.45,102.23
2016-06,USA.2593253,24.11,15.26,19.47,28.65,11.72,0,0.34,9.81,19.63,37.22
2016-06,USA.2593254,31.8,22.05,26.65,35.56,16.52,0,24.68,26.34,52.28,95.62
2016-06,USA.2593255,30.24,16.12,22.52,36.58,8.26,0,4.55,21.44,33.68,50.62
2016-06,USA.2593256,31.53,20.86,25.83,35.34,14.82,0,20.09,15.73,32.86,66.38
2016-06,USA.2593257,33.02,21.88,27.18,37.18,16.69,0,22.47,25.55,61.34,78.97
2016-06,USA.2593258,31.32,15.56,23.61,36.29,9.34,0.06,5.8,3.81,12.81,10.09
2016-06,USA.2593259,22.98,11.86,17.4,30.15,6.51,0,0.24,24.46,44.74,92.62
2016-06,USA.2593260,28.51,18.41,23.11,33.21,11.06,0,9.75,21.63,37.46,84.6
2016-06,USA.2593261,23.15,10.6,16.4,33.2,3.95,0.4,1.11,11.45,21.48,52.65
2016-06,USA.2593262,25.99,16.76,21.13,30.37,9.33,0,4.46,47.97,86.48,156.4
2016-06,USA.2593263,25.31,14.69,19.48,31.45,7.66,0,2.48,26.82,45.31,121.4
2016-06,USA.2593264,27.07,10.17,18.67,33.31,1.78,0.63,0.25,5.59,11.51,16.9
2016-07,USA,28.79,17.41,22.89,33.57,12.77,0.04,12.33,16.93,33.37,71.71
2016-07,USA.2593214,33.56,23.74,28.13,36.23,20.55,0,30.69,13.16,29.06,77.35
2016-07,USA.2593215,17.15,9.89,13.29,24.05,5.76,0.22,0.02,17.72,43.34,108.58
2016-07,USA.2593216,35.67,22.23,29.07,38.73,18.51,0,19.31,8.06,20.22,24.64
2016-07,USA.2593217,33.42,24.13,28.37,36.79,20.81,0,30.73,23.48,40.62,92.1
2016-07,USA.2593218,32.81,17.98,25.31,37.82,13.55,0,10.78,1.19,2.32,2.62
2016-07,USA.2593219,29.46,13.71,21.41,33.32,9.56,0,2.73,12.33,24.67,41.11
2016-07,USA.2593220,28.38,19.55,23.77,33.58,15.29,0,15.49,24.5,51.33,103
2016-07,USA.2593221,29.83,23.23,26.31,33.54,18.9,0,28.12,30.37,53.68,116.51
2016-07,USA.2593222,31.33,22.87,26.7,36.77,18.11,0,27.05,31.14,74.77,138.55
2016-07,USA.2593223,32.89,24.98,28.53,34.81,22.95,0,31,18.12,47.09,120.91
2016-07,USA.2593224,34.5,23.91,28.65,37.04,21.89,0,30.53,9.69,23.86,52.41
2016-07,USA.2593225,24.94,20.57,22.47,26.74,19.25,0,17.25,39.69,77.29,193.66
2016-07,USA.2593226,28.04,11.52,19.95,33.45,4.78,0.05,0.91,8.88,16.13,20.21
2016-07,USA.2593227,29.49,20.85,24.81,33.8,14.24,0,20.96,34.54,59.44,124.56
2016-07,USA.2593228,29.01,20.26,24.34,32.76,12.51,0,19.13,30.55,48.78,125.59
2016-07,USA.2593229,28.74,19.42,23.81,33.83,13.12,0,12.48,24.85,37.79,90.74
2016-07,USA.2593230,33.37,21.47,26.91,38.43,17.71,0,21.4,34.44,62.66,117.78
2016-07,USA.2593231,30.49,21.89,25.64,34.21,17.54,0,26.13,38.45,83.05,175.19
2016-07,USA.2593232,33.23,25.05,28.77,35.59,22.64,0,30.98,23.79,55.81,103.24
2016-07,USA.2593233,24.89,15.01,19.78,30.43,10.73,0,1.05,19.5,35.07,81.87
2016-07,USA.2593234,29.93,22.51,26.01,34.37,17.77,0,24.56,25.36,60.39,116.71
2016-07,USA.2593235,27.65,18.56,22.96,32.87,14.18,0,10.89,22.9,47,94.7
2016-07,USA.2593236,26.63,16.88,21.52,32.09,9.84,0,6.64,22.86,33.23,92.96
2016-07,USA.2593237,26.63,16.75,21.39,32.16,9.44,0,4.75,32.33,61.23,127.89
2016-07,USA.2593238,33.62,24.23,28.42,36.54,21.1,0,30.86,24.32,47.91,105.53
2016-07,USA.2593239,31.1,22.11,26.22,35.64,17.28,0,25.57,35.83,68.66,138.07
2016-07,USA.2593240,27.25,12.07,19.38,33.13,7.33,0.03,0.38,16.74,28.16,50.52
2016-07,USA.2593241,30.78,18.31,24.07,36.29,12.68,0,9.35,27.3,43.88,81.61
2016-07,USA.2593242,33.25,17.47,25.79,38.04,9.65,0,7.66,1.93,3.77,3.75
2016-07,USA.2593243,26.95,15.85,21.28,32.4,10.7,0,3.31,12.26,33.48,69.1
2016-07,USA.2593244,30.1,21.66,25.6,34.83,17.12,0,23.29,33.13,71.8,135.52
2016-07,USA.2593245,33.51,18.6,26.22,36.7,15.34,0,12.69,5.06,9.55,18.6
2016-07,USA.2593246,26.85,16.98,21.81,31.51,11.59,0,6.33,27.41,42.67,90.77
2016-07,USA.2593247,32.05,22.6,26.78,35.38,19.87,0,26.26,15.47,38.15,97.22
2016-07,USA.2593248,27.3,15.82,21.12,33.26,8.87,0,2.38,28.33,46.85,112.67
2016-07,USA.2593249,29.16,19.84,24.24,33.25,13.53,0,17.55,23.49,42.16,101.7
2016-07,USA.2593250,34.85,23.6,28.88,38.06,19.92,0,29.58,27.55,38.45,82.11
2016-07,USA.2593251,27.3,11.62,19.31,34.33,6.46,0,0.46,6.67,15.37,18.08
2016-07,USA.2593252,29.02,18.54,23.58,33.68,12.64,0,12.52,22.6,48.02,92.31
2016-07,USA.2593253,27.58,19.67,23.38,32.51,15.64,0,16.27,35.3,63.59,110.44
2016-07,USA.2593254,34.43,24.42,28.82,37.77,22.02,0,30.69,16.24,38.07,70.71
2016-07,USA.2593255,30.31,17.37,23.43,36.86,10.51,0,7.35,24.2,32.36,72.09
2016-07,USA.2593256,32.06,22.75,26.86,35.3,19.67,0,28.41,19.24,40.9,103.68
2016-07,USA.2593257,36.17,24.44,30.1,38.83,21.58,0,29.89,8.27,15.66,25.07
2016-07,USA.2593258,32.67,17.53,25.34,36.44,10.66,0,10.02,5.48,10.11,12.36
2016-07,USA.2593259,26.03,15.11,20.44,31.08,9.96,0,1.18,15.28,35.78,86.81
2016-07,USA.2593260,31.2,21.3,25.77,35.79,17.14,0,21.19,21.24,49.97,99.77
2016-07,USA.2593261,24.81,12.66,18.36,31.83,9.15,0,1.29,7.85,16.4,31.16
2016-07,USA.2593262,27.47,19,22.91,32.19,14.29,0,12.16,32.45,73.09,151.1
2016-07,USA.2593263,26.96,17.21,21.78,32.64,11.01,0,7.09,28.99,51.87,132.18
2016-07,USA.2593264,28.5,11.95,20.43,32.71,6.01,0.21,0.56,5.02,10.68,20.28
2016-08,USA,27.45,16.55,21.63,31.82,11.54,0.11,11.04,19.52,43.66,88.6
2016-08,USA.2593214,32.97,23.83,27.8,36.23,22.13,0,30.94,18.07,54.31,110.15
2016-08,USA.2593215,15.33,8.59,11.53,19.59,3.99,0.57,0,19.54,52.22,121.54
2016-08,USA.2593216,32.41,20.4,26.17,36.72,15.51,0,14.74,12.97,29.22,49.46
2016-08,USA.2593217,31.85,23.4,27.13,36.94,18.75,0,29.73,31.95,86.25,152.47
2016-08,USA.2593218,32.15,17.72,24.71,35.8,14.57,0,9.46,0.78,1.58,2.62
2016-08,USA.2593219,25.83,11.62,18.24,30.78,6.49,0.22,0.64,14.41,27.1,62.06
2016-08,USA.2593220,28.11,19.83,23.72,33.2,13.45,0,15.4,19.19,38.45,78.6
2016-08,USA.2593221,30.01,23.02,26.36,35.34,17.58,0,27.46,12.5,25.17,57.57
2016-08,USA.2593222,31.68,22.92,26.94,37.4,18.59,0,28.35,11.1,23.11,40.05
2016-08,USA.2593223,31.72,24.85,27.76,34.24,23.42,0,31,34.62,99.24,231.01
2016-08,USA.2593224,33,23.58,27.68,35.71,21.28,0,30.52,15.34,60.93,95.66
2016-08,USA.2593225,25.1,20.87,22.62,26.46,19.49,0,17.25,25.74,76,221.58
2016-08,USA.2593226,28.23,11.14,19.77,32.33,5.86,0.03,0.31,2.86,5.25,6.68
2016-08,USA.2593227,29.21,20.82,24.78,32.75,13.25,0,23.03,40.74,76.19,148.18
2016-08,USA.2593228,29.1,20.93,24.77,32.73,13.67,0,23.73,31.06,77.97,138.95
2016-08,USA.2593229,27.92,18.61,22.95,32.5,12.17,0,10.74,40.06,60.03,148.39
2016-08,USA.2593230,30.91,19.77,24.77,36.31,12.44,0,15.38,24.26,52.16,120.07
2016-08,USA.2593231,30.33,22.04,25.7,33.72,15.51,0,27.47,20.24,52.06,123.18
2016-08,USA.2593232,32.04,24.64,27.76,35.63,22.62,0,31,90.38,193.7,298.81
2016-08,USA.2593233,24.92,14.9,19.57,30.4,9.55,0,0.78,35.42,52.76,109.75
2016-08,USA.2593234,30.11,22.46,26.05,34.63,17.31,0,24.68,14.5,30.93,59.24
2016-08,USA.2593235,27.74,18.88,23.08,33.34,12.88,0,11.95,16.75,32.11,61.8
2016-08,USA.2593236,26.63,17.58,21.86,31.37,11.88,0,6.96,38.68,69.24,122.92
2016-08,USA.2593237,25.95,16.13,20.66,30.63,9.73,0,3.58,29.73,45.44,106.72
2016-08,USA.2593238,32.94,24.11,27.91,36.21,22.18,0,30.98,38.1,79.46,142.61
2016-08,USA.2593239,30.16,21.24,25.23,34.98,13.95,0,24.07,33.39,71.74,147.83
2016-08,USA.2593240,27.27,11.12,18.67,32.97,4.8,0.12,0.45,10.5,15.81,23.74
2016-08,USA.2593241,29.28,16.82,22.44,34.32,9.18,0,5.54,15.86,24.89,70.84
2016-08,USA.2593242,32.21,16.81,24.67,35.43,12.23,0,5.2,1.9,3.45,5.03
2016-08,USA.2593243,27.03,16.11,21.34,32.67,9.47,0,4.81,23.05,34.55,74.28
2016-08,USA.2593244,29.75,21.61,25.49,35.07,15.11,0,21.4,16,42.58,66.5
2016-08,USA.2593245,27.77,15.69,21.39,32.18,11.66,0,5.17,15.72,38.13,79.08
2016-08,USA.2593246,26.88,17.94,22.07,31.52,10.94,0,9.85,20.75,50.52,103.24
2016-08,USA.2593247,30.81,22.42,26.15,33.75,18.03,0,25.66,19.89,62.64,107.12
2016-08,USA.2593248,27.88,14.1,20.31,33.09,8.21,0,0.69,22.55,35.5,81.73
2016-08,USA.2593249,29.36,20.6,24.6,32.99,14.23,0,21.05,24.85,60.25,119.62
2016-08,USA.2593250,33.16,22.24,27.31,37.78,16.03,0,25.1,19.46,33.04,65.95
2016-08,USA.2593251,29.35,11.91,20.4,34.5,7.25,0,0.28,1.42,2.79,2.56
2016-08,USA.2593252,28.85,19.29,23.69,32.75,12.32,0,13.7,20.54,54.54,97.43
2016-08,USA.2593253,27.49,19.87,23.43,33.43,14.06,0,14.24,14.49,31.77,73.03
2016-08,USA.2593254,32.51,23.86,27.66,35.2,20.64,0,30.35,19.73,75.24,102.5
2016-08,USA.2593255,29.2,16.03,22.12,34.66,8.57,0,4.6,16.95,27.4,63.35
2016-08,USA.2593256,31.17,22.58,26.38,34.26,17.01,0,28.05,17.52,52.32,113.61
2016-08,USA.2593257,33.1,23.04,27.67,38.05,19.72,0,26.35,28.14,65.27,121.87
2016-08,USA.2593258,30.01,15.71,22.85,33.84,11.02,0,4.81,6.79,12.52,21.97
2016-08,USA.2593259,26.26,15.83,20.81,32.03,8.63,0,3.99,20.72,41.52,97.61
2016-08,USA.2593260,30.65,21.47,25.56,34.75,16.53,0,22.4,13.62,32.28,61.84
2016-08,USA.2593261,27.11,12.77,19.42,32.47,8.53,0,0.88,4.33,12.97,12.14
2016-08,USA.2593262,28.2,19.68,23.48,31.73,13.41,0,15.75,17.07,39.17,93.46
2016-08,USA.2593263,26.24,17.06,21.42,30.33,11.17,0,5.82,30.46,47.14,104.58
2016-08,USA.2593264,26.63,10.44,18.41,31.5,3.88,0.24,0.28,5.81,9.39,19.75
2016-09,USA,23.69,12.6,17.6,29.47,5.56,1.68,6.1,20.61,38.31,75.7
2016-09,USA.2593214,32.57,21.03,26.38,35.64,11.89,0,23.51,12.14,19.61,40.99
2016-09,USA.2593215,9.39,2.53,5.49,16.38,-4.02,9.13,0,23.43,48.04,117.48
2016-09,USA.2593216,29.79,16.64,22.88,34.43,9.21,0.01,8.54,15.3,24.82,42.01
2016-09,USA.2593217,30.98,19.79,25.01,34.07,11.3,0,17,8.06,16.74,25.66
2016-09,USA.2593218,28.96,14.08,20.96,34.48,8.04,0.13,4.27,1.84,4.1,3.53
2016-09,USA.2593219,24.13,8.61,15.62,28.95,1.38,1.87,0.55,6.87,13.35,26.17
2016-09,USA.2593220,24.1,15.87,19.55,31.78,6.18,0,7.16,16.34,27.18,75.73
2016-09,USA.2593221,26.14,19.87,22.7,32.53,13.23,0,15.27,43.25,77.29,152.8
2016-09,USA.2593222,27.59,19.64,23.2,34.98,14.36,0,13.35,56.23,120.41,191.7
2016-09,USA.2593223,30.98,23.56,26.78,33.09,20.04,0,28.32,33.42,89.09,191.67
2016-09,USA.2593224,31.56,20.76,25.67,34.53,13.87,0,21.56,44.22,54.89,82.41
2016-09,USA.2593225,24.96,20.6,22.44,26.34,19,0,16.69,36.35,82.82,209.95
2016-09,USA.2593226,20.79,7.1,13.26,28.29,1.45,1.11,0.01,16.19,28.72,51.5
2016-09,USA.2593227,27.21,17.09,21.8,32.81,10.23,0,6.74,24.29,47.8,94.96
2016-09,USA.2593228,26.89,16.59,21.38,32.21,9.69,0,6.07,26.73,41.19,97.37
2016-09,USA.2593229,25.61,15.54,20.12,31.87,7.76,0,5.41,37.1,71.27,156.12
2016-09,USA.2593230,28.78,16.28,21.85,34.44,6.53,0,7.63,22.86,43.8,78.33
2016-09,USA.2593231,29.02,17.63,22.87,33.25,9.77,0,8.55,17.62,25.33,50.14
2016-09,USA.2593232,31.96,22.81,26.98,34.94,14.65,0,26.92,14.65,30.71,67.65
2016-09,USA.2593233,20.4,10.88,15.15,27.71,2.62,0.15,0.05,14.65,23.04,51.63
2016-09,USA.2593234,26.46,19.08,22.43,32.5,12.8,0,12.99,57.56,106.82,176.31
2016-09,USA.2593235,23.22,14.88,18.63,30.67,5.39,0,4.62,17.65,32.55,70.31
2016-09,USA.2593236,22.58,13.95,17.84,29.15,8.29,0,2.32,25.84,47.1,105.25
2016-09,USA.2593237,21.26,12.4,16.44,26.37,5.09,0,0.52,24.74,50.1,112.07
2016-09,USA.2593238,32.61,21.41,26.57,36.09,12.65,0,23.98,15.27,23.12,50.07
2016-09,USA.2593239,28.15,17.51,22.39,33.2,9.31,0,8.36,28.24,60.3,96.37
2016-09,USA.2593240,19.96,7.62,12.8,30.51,-0.02,1,0.2,18.59,34.14,67.7
2016-09,USA.2593241,26.54,12.85,18.83,33.01,3.95,0,2.55,18.17,37.66,60.28
2016-09,USA.2593242,26.55,11.24,18.49,31.77,4.67,0,1.4,8.92,11.24,16.92
2016-09,USA.2593243,22.15,11.77,16.52,29.16,1.4,0.35,1.31,23.99,29.6,56.82
2016-09,USA.2593244,26.19,17.93,21.66,33.17,10.03,0,10.55,30.98,51.12,100.99
2016-09,USA.2593245,26.22,13.17,19.14,30.73,6.4,0.09,1.07,10.96,24.94,39.55
2016-09,USA.2593246,23.33,12.88,17.65,29.95,3.97,0.02,2.22,16.87,28.29,63.65
2016-09,USA.2593247,28.48,19.74,23.61,32.64,15.16,0,15.94,47.68,90.36,175.58
2016-09,USA.2593248,21.54,10.02,15.01,29.64,2.54,0.06,0.02,26.79,50.65,93.78
2016-09,USA.2593249,26.77,16.1,21,32.48,9.67,0,5.62,21.26,44.36,82.83
2016-09,USA.2593250,30.72,18.88,24.24,35.73,9.96,0,14.29,25.5,40.37,86.66
2016-09,USA.2593251,23.01,7.47,14.6,29.74,2.58,0.45,0.01,5.5,9.89,14.11
2016-09,USA.2593252,25.58,14.82,19.73,32.01,7.06,0,4.31,34.97,69.07,107.38
2016-09,USA.2593253,23.23,16.09,19.28,31,6.34,0,7.19,20.84,42.24,96.24
2016-09,USA.2593254,30.19,20.98,24.99,33.73,16.34,0,22.55,61.7,77.66,143.82
2016-09,USA.2593255,24.64,11.83,17.32,30.72,4.42,0,0.49,18.36,30.54,55.81
2016-09,USA.2593256,30.33,18.58,24.09,33.94,10.12,0,11.62,13.87,19.12,33.76
2016-09,USA.2593257,31.44,20.62,25.47,35.74,12.58,0,18.94,21.26,37.09,60.3
2016-09,USA.2593258,24.86,10.87,17.36,31.05,3.94,0.3,0.72,18.87,33.77,46.31
2016-09,USA.2593259,21.93,10.89,16.05,28.02,0.45,0.67,0.8,21.12,29.62,64.74
2016-09,USA.2593260,27.71,18.51,22.62,33.48,13.66,0,9.73,51.81,104,158.97
2016-09,USA.2593261,20.48,8.63,13.9,26.08,3.99,0.37,0,9.71,19.4,43.4
2016-09,USA.2593262,26.81,15.75,20.74,31.08,8.82,0,3.1,29.67,54.11,83.27
2016-09,USA.2593263,22.27,13.71,17.58,28.22,8.16,0,1.68,31.65,57.33,134.5
2016-09,USA.2593264,20.95,7.2,13.25,28.7,0.4,1.61,0.04,18.71,33.12,59.97
2016-10,USA,18.17,7.34,12.06,24.75,-0.57,5.37,1.51,18.41,33.34,58.89
2016-10,USA.2593214,28.93,14.64,21.23,32.32,5.42,0,2.82,3.03,4.16,5.08
2016-10,USA.2593215,2.44,-4.46,-1.68,9.36,-12.97,22.91,0,10.18,24.72,43.49
2016-10,USA.2593216,27.01,12.83,19.6,29.94,7.55,0,2.81,5.28,10.39,9.49
2016-10,USA.2593217,26.95,14.59,20.04,31.54,5.93,0,3.59,15.49,22.14,35.88
2016-10,USA.2593218,22.38,10.64,15.9,28.51,6.26,1.04,0.87,22.44,49.52,94.45
2016-10,USA.2593219,19.42,4.27,10.93,24.61,-3.27,6.94,0.02,6.84,10.34,18.32
2016-10,USA.2593220,17.31,8.87,12.59,26.25,0.63,1.07,0,25.05,39.52,103.29
2016-10,USA.2593221,20.66,12.98,16.37,28.4,4.44,0,0.05,70.82,87.96,113.41
2016-10,USA.2593222,21.29,12.22,16.18,29.58,3.7,0,0,20.38,71.33,55.37
2016-10,USA.2593223,28.61,19.99,23.87,32.07,11.48,0,17.97,36.22,62.01,81.46
2016-10,USA.2593224,27.78,14.5,20.6,31.79,5.22,0,2.72,23.43,34.22,37.77
2016-10,USA.2593225,24.41,19.92,21.8,25.73,18.2,0,17.25,16.13,54.08,134
2016-10,USA.2593226,13.35,3.52,7.65,21.45,-4.15,6.23,0,20.3,50.21,124.73
2016-10,USA.2593227,21.83,11.59,16,29.6,2.36,0,1.76,20.41,30.9,58.26
2016-10,USA.2593228,21.2,11.27,15.59,28.18,2.81,0.03,0.95,25.75,36.67,60.33
2016-10,USA.2593229,19.73,9.16,13.73,27.85,-0.94,1.29,0.57,26.23,33.17,67.16
2016-10,USA.2593230,24.99,10.61,16.68,32.75,1.6,0.16,0.55,14.82,26.79,38.67
2016-10,USA.2593231,24.36,12.66,17.76,30.82,4.63,0,0.94,12.47,18.11,24.25
2016-10,USA.2593232,29.08,17.07,22.55,32.78,8.82,0,9.23,5.44,6.66,10.28
2016-10,USA.2593233,13.05,4.94,8.5,22.97,-1.83,3.17,0,31.76,54.09,105.39
2016-10,USA.2593234,20.23,12.04,15.69,27.75,3.38,0.15,0.46,41.88,92.16,79.4
2016-10,USA.2593235,16.15,7.91,11.63,24.93,-0.47,1.68,0,31.79,47.12,113.74
2016-10,USA.2593236,15.69,7.72,11.27,24.28,-0.09,1.35,0.07,20.92,38.76,88.55
2016-10,USA.2593237,14.5,5.71,9.45,23.38,-1.34,2.6,0,22.03,31.27,67.25
2016-10,USA.2593238,29.06,14.98,21.48,32.99,6.03,0,3.7,6.29,8.03,11.05
2016-10,USA.2593239,23.5,12.53,17.24,30.68,2.65,0.03,2.34,22.32,35.7,63.44
2016-10,USA.2593240,12.49,2.74,6.69,23.62,-7.46,7.57,0,24.41,45.29,92.8
2016-10,USA.2593241,21.48,7.15,13.19,28.08,-1.18,1.76,0.01,15.99,24.46,34.05
